order_id,user_id,product_id,quantity,total_price,payment_method,order_date
388,85659,8056,1,72.37,Credit Card,2023-05-15 16:41:25.566270
389,40622,217,1,13.03,Debit Card,2023-05-15 16:41:25.566270
390,85889,2483,1,75.47,Credit Card,2023-05-15 16:41:25.566270
391,47057,577,1,17.81,Credit Card,2023-05-15 16:41:25.566270
392,23419,3560,1,187.62,PayPal,2023-05-15 16:41:25.566270
393,49827,5183,1,39.39,Debit Card,2023-05-15 16:41:25.566270
394,76185,7842,1,11.02,PayPal,2023-05-15 16:41:25.566270
395,42380,6354,1,59.75,Credit Card,2023-05-15 16:41:25.566270
396,13358,5284,4,503.6,Credit Card,2023-05-15 16:41:25.566270
397,75409,7790,1,126.76,PayPal,2023-05-15 16:41:25.566270
398,29048,4414,1,107.9,Credit Card,2023-05-15 16:41:25.566270
399,55367,5061,1,213.07,Apple Pay,2023-05-15 16:41:25.566270
400,17360,3301,2,287.32,Debit Card,2023-05-15 16:41:25.566270
401,91621,1797,1,101.22,Debit Card,2023-05-15 16:41:25.566270
402,1868,5307,2,604.04,Credit Card,2023-05-15 16:41:25.566270
403,53679,3057,1,269.04,Credit Card,2023-05-15 16:41:25.566270
404,77854,2423,1,30.72,Apple Pay,2023-05-15 16:41:25.566270
405,19422,3631,5,726.55,Debit Card,2023-05-15 16:41:25.566270
406,51078,5681,1,56.41,Credit Card,2023-05-16 16:41:25.566270
407,25853,6819,1,71.14,Apple Pay,2023-05-16 16:41:25.566270
408,96102,5345,1,28.11,Apple Pay,2023-05-16 16:41:25.566270
409,75900,8295,1,133.48,Debit Card,2023-05-16 16:41:25.566270
410,897,4052,1,5.0,Credit Card,2023-05-16 16:41:25.566270
411,75404,19,1,59.18,PayPal,2023-05-16 16:41:25.566270
412,61239,3961,1,522.98,Credit Card,2023-05-16 16:41:25.566270
413,59458,4781,1,195.37,PayPal,2023-05-16 16:41:25.566270
414,42637,4241,1,62.33,Credit Card,2023-05-16 16:41:25.566270
415,66569,4770,1,90.41,Debit Card,2023-05-16 16:41:25.566270
416,25853,7530,1,117.47,PayPal,2023-05-16 16:41:25.566270
417,55706,9785,1,7.16,PayPal,2023-05-16 16:41:25.566270
418,43657,3561,2,196.48,PayPal,2023-05-16 16:41:25.566270
419,2699,4984,1,148.62,Credit Card,2023-05-17 16:41:25.566270
420,13912,8644,1,125.28,Debit Card,2023-05-17 16:41:25.566270
421,25887,4090,1,56.94,Apple Pay,2023-05-17 16:41:25.566270
422,70521,4162,1,97.98,PayPal,2023-05-17 16:41:25.566270
423,31350,7267,2,532.2,Debit Card,2023-05-17 16:41:25.566270
424,55215,6732,1,137.66,PayPal,2023-05-17 16:41:25.566270
425,63768,7473,1,20.16,PayPal,2023-05-17 16:41:25.566270
426,25008,5513,1,98.09,PayPal,2023-05-17 16:41:25.566270
427,12502,1807,4,493.0,PayPal,2023-05-17 16:41:25.566270
428,30919,9123,1,234.34,Apple Pay,2023-05-17 16:41:25.566270
429,28785,5619,1,18.02,Apple Pay,2023-05-17 16:41:25.566270
430,79100,4910,1,199.39,Debit Card,2023-05-17 16:41:25.566270
431,34666,3185,1,92.28,Credit Card,2023-05-17 16:41:25.566270
432,33099,448,1,10.99,Debit Card,2023-05-17 16:41:25.566270
433,61312,3167,1,43.68,PayPal,2023-05-17 16:41:25.566270
434,91125,4184,1,37.54,Debit Card,2023-05-17 16:41:25.566270
435,52484,1256,2,339.9,Apple Pay,2023-05-18 16:41:25.566270
436,34446,7919,1,191.07,PayPal,2023-05-18 16:41:25.566270
437,36667,5824,1,106.54,Debit Card,2023-05-18 16:41:25.566270
438,27622,9256,1,15.17,PayPal,2023-05-18 16:41:25.566270
439,68814,2196,1,16.03,Credit Card,2023-05-18 16:41:25.566270
440,96964,5666,1,195.68,Credit Card,2023-05-18 16:41:25.566270
441,86014,3035,1,28.48,PayPal,2023-05-18 16:41:25.566270
442,38342,4165,1,80.93,Credit Card,2023-05-18 16:41:25.566270
443,17185,4872,1,124.22,Debit Card,2023-05-18 16:41:25.566270
444,16091,9302,2,87.96,Apple Pay,2023-05-18 16:41:25.566270
445,41749,9639,3,125.52000000000001,Credit Card,2023-05-18 16:41:25.566270
446,20821,4529,2,227.78,PayPal,2023-05-18 16:41:25.566270
447,25686,5579,1,153.89,PayPal,2023-05-18 16:41:25.566270
448,69310,5364,1,97.99,PayPal,2023-05-18 16:41:25.566270
449,81196,5100,1,53.36,Apple Pay,2023-05-18 16:41:25.566270
450,96491,9615,1,90.51,Apple Pay,2023-05-18 16:41:25.566270
451,49978,1627,1,36.98,PayPal,2023-05-19 16:41:25.566270
452,90520,5678,1,89.75,Credit Card,2023-05-19 16:41:25.566270
453,12342,3821,1,126.61,Debit Card,2023-05-19 16:41:25.566270
454,11371,3185,1,92.28,Apple Pay,2023-05-19 16:41:25.566270
455,22117,5486,1,36.41,Debit Card,2023-05-19 16:41:25.566270
456,26439,5508,1,7.76,PayPal,2023-05-19 16:41:25.566270
457,76714,4470,1,104.49,Credit Card,2023-05-19 16:41:25.566270
458,10809,8951,1,145.31,Apple Pay,2023-05-19 16:41:25.566270
459,57272,2916,1,142.76,Apple Pay,2023-05-19 16:41:25.566270
460,12764,379,1,355.99,PayPal,2023-05-19 16:41:25.566270
461,25887,5030,1,6.73,Debit Card,2023-05-19 16:41:25.566270
462,39897,5872,1,166.9,Apple Pay,2023-05-19 16:41:25.566270
463,33148,2103,1,95.31,Credit Card,2023-05-19 16:41:25.566270
464,33090,3321,2,33.52,PayPal,2023-05-19 16:41:25.566270
465,17364,1553,1,5.0,Credit Card,2023-05-19 16:41:25.566270
466,88072,6258,2,60.7,Apple Pay,2023-05-19 16:41:25.566270
467,95184,6404,1,5.0,PayPal,2023-05-19 16:41:25.566270
468,16631,472,1,147.1,PayPal,2023-05-19 16:41:25.566270
469,51800,1043,1,187.93,Debit Card,2023-05-19 16:41:25.566270
470,33084,7203,1,138.84,Apple Pay,2023-05-20 16:41:25.566270
471,91312,640,2,105.26,PayPal,2023-05-20 16:41:25.566270
472,30936,3995,1,140.08,Apple Pay,2023-05-20 16:41:25.566270
473,84830,6753,1,17.6,Credit Card,2023-05-20 16:41:25.566270
474,25947,9341,1,5.0,Credit Card,2023-05-20 16:41:25.566270
475,59204,8684,4,125.72,Credit Card,2023-05-20 16:41:25.566270
476,95750,2903,1,13.63,Credit Card,2023-05-20 16:41:25.566270
477,74748,2792,1,273.33,PayPal,2023-05-20 16:41:25.566270
478,51314,6266,1,246.34,PayPal,2023-05-20 16:41:25.566270
479,57572,5955,1,48.94,Debit Card,2023-05-20 16:41:25.566270
480,76223,2980,1,40.77,Credit Card,2023-05-20 16:41:25.566270
481,31275,444,1,90.82,Apple Pay,2023-05-20 16:41:25.566270
482,13391,8656,1,103.93,Apple Pay,2023-05-20 16:41:25.566270
483,44605,8618,1,124.3,PayPal,2023-05-20 16:41:25.566270
484,79087,9484,1,13.41,Apple Pay,2023-05-20 16:41:25.566270
485,2680,7752,1,14.4,PayPal,2023-05-20 16:41:25.566270
486,35638,8253,1,12.21,Debit Card,2023-05-20 16:41:25.566270
487,27130,930,2,999.2,PayPal,2023-05-20 16:41:25.566270
488,26911,3886,1,5.0,Apple Pay,2023-05-21 16:41:25.566270
489,95086,6333,1,26.77,PayPal,2023-05-21 16:41:25.566270
490,32492,9403,1,95.17,Apple Pay,2023-05-21 16:41:25.566270
491,70008,8270,1,110.98,Credit Card,2023-05-21 16:41:25.566270
492,10621,4011,1,81.06,Debit Card,2023-05-21 16:41:25.566270
493,44644,4854,1,16.92,PayPal,2023-05-21 16:41:25.566270
494,62784,9414,4,575.88,Apple Pay,2023-05-21 16:41:25.566270
495,13929,4278,4,460.08,Credit Card,2023-05-21 16:41:25.566270
496,48224,3057,1,269.04,Credit Card,2023-05-21 16:41:25.566270
497,78343,7033,1,56.6,Debit Card,2023-05-21 16:41:25.566270
498,10686,3235,1,21.41,Apple Pay,2023-05-21 16:41:25.566270
499,83084,3321,5,83.80000000000001,Debit Card,2023-05-21 16:41:25.566270
500,1785,81,1,105.94,PayPal,2023-05-21 16:41:25.566270
501,79644,8434,1,68.0,Apple Pay,2023-05-21 16:41:25.566270
502,18842,4107,1,124.92,Credit Card,2023-05-21 16:41:25.566270
503,97980,597,1,228.32,PayPal,2023-05-21 16:41:25.566270
504,88558,8156,1,327.58,Apple Pay,2023-05-21 16:41:25.566270
505,72930,1614,3,61.56,Credit Card,2023-05-21 16:41:25.566270
506,29753,8479,1,57.34,Debit Card,2023-05-21 16:41:25.566270
507,95729,9791,3,62.97,Credit Card,2023-05-21 16:41:25.566270
508,90693,9459,1,193.97,PayPal,2023-05-21 16:41:25.566270
509,70612,4405,1,65.71,PayPal,2023-05-21 16:41:25.566270
510,24067,566,1,15.27,Apple Pay,2023-05-22 16:41:25.566270
511,93740,3310,2,36.06,Credit Card,2023-05-22 16:41:25.566270
512,59614,9953,1,322.09,Credit Card,2023-05-22 16:41:25.566270
513,58941,4134,1,80.39,Debit Card,2023-05-22 16:41:25.566270
514,30883,8780,1,40.06,Credit Card,2023-05-22 16:41:25.566270
515,10297,4726,1,78.18,PayPal,2023-05-22 16:41:25.566270
516,80381,8806,4,20.0,Apple Pay,2023-05-22 16:41:25.566270
517,20789,396,1,57.22,Apple Pay,2023-05-22 16:41:25.566270
518,67484,2836,1,12.27,Apple Pay,2023-05-22 16:41:25.566270
519,26556,9085,3,273.09000000000003,Apple Pay,2023-05-22 16:41:25.566270
520,15824,5085,3,99.96000000000001,Debit Card,2023-05-22 16:41:25.566270
521,69736,9774,1,302.13,Debit Card,2023-05-22 16:41:25.566270
522,72911,6655,1,39.1,Apple Pay,2023-05-22 16:41:25.566270
523,9061,2259,2,326.38,Debit Card,2023-05-22 16:41:25.566270
524,70005,5052,1,69.29,PayPal,2023-05-22 16:41:25.566270
525,94957,2483,1,75.47,Credit Card,2023-05-22 16:41:25.566270
526,15245,8939,1,78.11,PayPal,2023-05-22 16:41:25.566270
527,43544,4003,3,117.30000000000001,Credit Card,2023-05-22 16:41:25.566270
528,14126,5372,2,10.0,Apple Pay,2023-05-22 16:41:25.566270
529,76288,8951,1,145.31,PayPal,2023-05-22 16:41:25.566270
530,37985,8106,4,230.0,Debit Card,2023-05-23 16:41:25.566270
531,70267,6005,2,90.26,Credit Card,2023-05-23 16:41:25.566270
532,55332,5931,4,138.6,PayPal,2023-05-23 16:41:25.566270
533,13554,7771,1,7.83,Credit Card,2023-05-23 16:41:25.566270
534,8551,3178,1,82.52,Debit Card,2023-05-23 16:41:25.566270
535,88101,2191,2,684.84,Credit Card,2023-05-23 16:41:25.566270
536,5416,2128,1,108.55,Apple Pay,2023-05-23 16:41:25.566270
537,63578,366,5,309.85,Debit Card,2023-05-23 16:41:25.566270
538,81875,1997,1,56.31,Debit Card,2023-05-23 16:41:25.566270
539,47763,5356,1,128.21,Apple Pay,2023-05-23 16:41:25.566270
540,85488,8722,1,15.4,Apple Pay,2023-05-23 16:41:25.566270
541,96808,5434,1,75.78,PayPal,2023-05-23 16:41:25.566270
542,9708,4278,1,115.02,PayPal,2023-05-24 16:41:25.566270
543,23658,3488,1,29.72,Apple Pay,2023-05-24 16:41:25.566270
544,47176,6501,1,29.2,Debit Card,2023-05-24 16:41:25.566270
545,13513,4918,1,204.89,Credit Card,2023-05-24 16:41:25.566270
546,24907,5955,1,48.94,Debit Card,2023-05-24 16:41:25.566270
547,87494,3353,2,593.2,PayPal,2023-05-24 16:41:25.566270
548,32828,3480,1,20.64,Credit Card,2023-05-24 16:41:25.566270
549,54905,462,1,10.08,Credit Card,2023-05-24 16:41:25.566270
550,50888,8877,3,328.83,PayPal,2023-05-24 16:41:25.566270
551,73436,554,1,76.06,Credit Card,2023-05-24 16:41:25.566270
552,31850,309,1,51.42,Credit Card,2023-05-24 16:41:25.566270
553,56177,1049,1,97.81,Credit Card,2023-05-24 16:41:25.566270
554,59528,8779,1,124.52,Debit Card,2023-05-24 16:41:25.566270
555,94442,6810,1,23.03,PayPal,2023-05-24 16:41:25.566270
556,21469,8779,1,124.52,Debit Card,2023-05-24 16:41:25.566270
557,13506,5410,2,240.12,Apple Pay,2023-05-24 16:41:25.566270
558,47763,9125,1,37.01,Apple Pay,2023-05-24 16:41:25.566270
559,17077,7456,1,107.62,PayPal,2023-05-24 16:41:25.566270
560,7266,515,2,402.16,Debit Card,2023-05-24 16:41:25.566270
561,97854,523,1,43.67,Apple Pay,2023-05-25 16:41:25.566270
562,22972,3874,1,18.01,Credit Card,2023-05-25 16:41:25.566270
563,73133,3609,1,43.4,Credit Card,2023-05-25 16:41:25.566270
564,28707,5888,4,487.08,PayPal,2023-05-25 16:41:25.566270
565,72851,4835,1,61.58,PayPal,2023-05-25 16:41:25.566270
566,90156,185,2,303.66,Debit Card,2023-05-25 16:41:25.566270
567,60918,4934,1,5.0,Credit Card,2023-05-25 16:41:25.566270
568,5916,9853,1,23.67,PayPal,2023-05-25 16:41:25.566270
569,25342,7356,1,147.04,Debit Card,2023-05-25 16:41:25.566270
570,94944,2033,3,835.1999999999999,PayPal,2023-05-25 16:41:25.566270
571,14180,8773,1,299.4,Apple Pay,2023-05-25 16:41:25.566270
572,27390,8721,1,35.32,Apple Pay,2023-05-25 16:41:25.566270
573,75270,8438,1,41.59,PayPal,2023-05-25 16:41:25.566270
574,34481,2293,3,129.63,Apple Pay,2023-05-25 16:41:25.566270
575,14516,5910,1,165.84,PayPal,2023-05-25 16:41:25.566270
576,15723,9393,5,25.0,Credit Card,2023-05-25 16:41:25.566270
577,9881,1785,1,24.51,PayPal,2023-05-25 16:41:25.566270
578,75404,9226,1,121.11,PayPal,2023-05-25 16:41:25.566270
579,99582,5744,4,226.64,Debit Card,2023-05-25 16:41:25.566270
580,89155,8272,1,218.94,Debit Card,2023-05-26 16:41:25.566270
581,52704,7286,1,129.12,Debit Card,2023-05-26 16:41:25.566270
582,75312,8913,1,41.73,Apple Pay,2023-05-26 16:41:25.566270
583,81336,4974,1,5.0,Credit Card,2023-05-26 16:41:25.566270
584,85124,5265,2,12.04,PayPal,2023-05-26 16:41:25.566270
585,71071,6865,1,11.22,Credit Card,2023-05-26 16:41:25.566270
586,92674,699,1,33.52,PayPal,2023-05-26 16:41:25.566270
587,15735,5367,1,21.02,Debit Card,2023-05-26 16:41:25.566270
588,23722,7102,1,23.99,Credit Card,2023-05-26 16:41:25.566270
589,49027,1135,1,5.0,Debit Card,2023-05-26 16:41:25.566270
590,93945,4796,2,983.9,Credit Card,2023-05-26 16:41:25.566270
591,15364,7140,1,129.88,Apple Pay,2023-05-26 16:41:25.566270
592,57761,6257,1,189.4,Credit Card,2023-05-26 16:41:25.566270
593,21741,2121,1,54.33,PayPal,2023-05-26 16:41:25.566270
594,65603,5054,5,420.5,Credit Card,2023-05-26 16:41:25.566270
595,7625,5464,1,30.94,PayPal,2023-05-26 16:41:25.566270
596,31717,7388,1,117.26,Credit Card,2023-05-26 16:41:25.566270
597,39424,186,1,142.38,PayPal,2023-05-27 16:41:25.566270
598,30400,914,4,110.96,Credit Card,2023-05-27 16:41:25.566270
599,60426,3535,2,41.38,Debit Card,2023-05-27 16:41:25.566270
600,2430,6564,1,49.03,Debit Card,2023-05-27 16:41:25.566270
601,76484,3702,1,355.53,Credit Card,2023-05-27 16:41:25.566270
602,60139,6579,2,46.9,Debit Card,2023-05-27 16:41:25.566270
603,14764,6050,1,232.06,PayPal,2023-05-27 16:41:25.566270
604,34104,2109,1,154.33,Debit Card,2023-05-27 16:41:25.566270
605,58512,2513,1,70.8,Apple Pay,2023-05-27 16:41:25.566270
606,75404,4535,1,70.96,PayPal,2023-05-27 16:41:25.566270
607,94076,6857,1,151.31,Debit Card,2023-05-27 16:41:25.566270
608,21921,550,1,72.28,Credit Card,2023-05-27 16:41:25.566270
609,73676,8708,1,58.95,Debit Card,2023-05-27 16:41:25.566270
610,18044,3414,1,133.46,Debit Card,2023-05-27 16:41:25.566270
611,35487,639,1,36.99,Credit Card,2023-05-27 16:41:25.566270
612,33925,2339,1,72.14,Apple Pay,2023-05-27 16:41:25.566270
613,43700,2622,2,134.46,Debit Card,2023-05-27 16:41:25.566270
614,99040,1395,1,21.12,PayPal,2023-05-27 16:41:25.566270
615,91984,4804,1,41.2,Debit Card,2023-05-27 16:41:25.566270
616,54493,9153,1,87.64,Apple Pay,2023-05-28 16:41:25.566270
617,80731,6861,1,60.8,Apple Pay,2023-05-28 16:41:25.566270
618,82459,1565,1,94.79,Credit Card,2023-05-28 16:41:25.566270
619,65431,7450,1,175.38,Apple Pay,2023-05-28 16:41:25.566270
620,10451,7692,1,147.21,PayPal,2023-05-28 16:41:25.566270
621,2993,8395,1,63.13,Apple Pay,2023-05-28 16:41:25.566270
622,81763,5318,1,131.81,Debit Card,2023-05-28 16:41:25.566270
623,20776,4625,2,69.2,Apple Pay,2023-05-28 16:41:25.566270
624,13537,4526,1,220.39,Apple Pay,2023-05-28 16:41:25.566270
625,83502,3091,1,5.0,Debit Card,2023-05-28 16:41:25.566270
626,34649,7651,1,96.26,Credit Card,2023-05-28 16:41:25.566270
627,92431,8407,1,60.68,Debit Card,2023-05-28 16:41:25.566270
628,8327,8173,1,137.64,Apple Pay,2023-05-28 16:41:25.566270
629,84873,4864,1,5.0,Credit Card,2023-05-28 16:41:25.566270
630,16005,6567,1,50.2,PayPal,2023-05-28 16:41:25.566270
631,40127,7871,1,245.78,Apple Pay,2023-05-28 16:41:25.566270
632,8243,7644,1,59.46,Apple Pay,2023-05-28 16:41:25.566270
633,51,3702,1,355.53,PayPal,2023-05-28 16:41:25.566270
634,9539,2923,1,145.63,Debit Card,2023-05-28 16:41:25.566270
635,90336,689,1,92.36,Debit Card,2023-05-28 16:41:25.566270
636,68073,4158,1,169.95,Credit Card,2023-05-28 16:41:25.566270
637,97968,2632,1,52.45,Credit Card,2023-05-29 16:41:25.566270
638,22648,4438,2,215.46,Debit Card,2023-05-29 16:41:25.566270
639,85886,7014,1,35.93,PayPal,2023-05-29 16:41:25.566270
640,84695,2655,1,110.52,Debit Card,2023-05-29 16:41:25.566270
641,43717,6652,1,128.08,Apple Pay,2023-05-29 16:41:25.566270
642,4798,5147,1,288.29,Apple Pay,2023-05-29 16:41:25.566270
643,78963,4801,1,8.07,Credit Card,2023-05-29 16:41:25.566270
644,48967,8368,1,112.69,PayPal,2023-05-29 16:41:25.566270
645,98987,1813,1,243.55,Apple Pay,2023-05-29 16:41:25.566270
646,29854,9223,1,96.89,Credit Card,2023-05-29 16:41:25.566270
647,92205,4191,1,90.12,Debit Card,2023-05-29 16:41:25.566270
648,38398,6153,5,255.55,Debit Card,2023-05-29 16:41:25.566270
649,77189,3986,1,16.74,Debit Card,2023-05-29 16:41:25.566270
650,22470,7231,1,250.55,Apple Pay,2023-05-29 16:41:25.566270
651,63274,8395,2,126.26,Credit Card,2023-05-29 16:41:25.566270
652,80612,8340,1,305.65,PayPal,2023-05-29 16:41:25.566270
653,32120,5339,3,48.69,Apple Pay,2023-05-29 16:41:25.566270
654,40545,5105,2,23.14,PayPal,2023-05-29 16:41:25.566270
655,46260,5208,1,5.0,Credit Card,2023-05-29 16:41:25.566270
656,4384,7991,5,921.9,Apple Pay,2023-05-29 16:41:25.566270
657,65022,5383,1,5.48,PayPal,2023-05-29 16:41:25.566270
658,2351,80,2,101.72,Apple Pay,2023-05-29 16:41:25.566270
659,1422,7582,1,87.74,Debit Card,2023-05-30 16:41:25.566270
660,96806,5211,1,100.28,Credit Card,2023-05-30 16:41:25.566270
661,49507,5356,1,128.21,PayPal,2023-05-30 16:41:25.566270
662,29675,126,2,10.0,Credit Card,2023-05-30 16:41:25.566270
663,7008,6533,1,154.05,Debit Card,2023-05-30 16:41:25.566270
664,92409,3637,1,69.02,Credit Card,2023-05-30 16:41:25.566270
665,77268,3165,1,177.02,Credit Card,2023-05-30 16:41:25.566270
666,54330,8402,3,69.06,Debit Card,2023-05-30 16:41:25.566270
667,98809,3510,1,10.4,PayPal,2023-05-30 16:41:25.566270
668,20235,5288,1,134.9,Apple Pay,2023-05-30 16:41:25.566270
669,83821,2799,1,51.6,Apple Pay,2023-05-30 16:41:25.566270
670,64184,1227,1,520.41,Debit Card,2023-05-30 16:41:25.566270
671,81832,557,1,76.9,Apple Pay,2023-05-30 16:41:25.566270
672,23431,2201,1,136.08,Apple Pay,2023-05-30 16:41:25.566270
673,86191,3231,1,394.37,PayPal,2023-05-30 16:41:25.566270
674,89931,8914,1,131.75,Debit Card,2023-05-30 16:41:25.566270
675,554,7001,1,138.11,PayPal,2023-05-30 16:41:25.566270
676,2878,1078,1,155.8,Credit Card,2023-05-30 16:41:25.566270
677,82729,863,1,167.45,PayPal,2023-05-30 16:41:25.566270
678,86743,1469,1,153.93,PayPal,2023-05-30 16:41:25.566270
679,41998,3842,1,5.0,PayPal,2023-05-30 16:41:25.566270
680,69352,2899,1,32.45,Debit Card,2023-05-30 16:41:25.566270
681,22390,8474,1,7.79,Apple Pay,2023-05-30 16:41:25.566270
682,59878,6616,1,176.45,Debit Card,2023-05-30 16:41:25.566270
683,90202,2589,1,95.2,Apple Pay,2023-05-30 16:41:25.566270
684,78185,1629,1,114.6,Apple Pay,2023-05-30 16:41:25.566270
685,87905,6243,1,121.37,Debit Card,2023-05-30 16:41:25.566270
686,58233,4803,1,221.13,PayPal,2023-05-30 16:41:25.566270
687,2680,5510,1,133.62,PayPal,2023-05-31 16:41:25.566270
688,46548,3028,2,249.86,PayPal,2023-05-31 16:41:25.566270
689,78753,3774,1,30.93,PayPal,2023-05-31 16:41:25.566270
690,35153,2322,1,214.58,Debit Card,2023-05-31 16:41:25.566270
691,32155,6976,1,51.24,Apple Pay,2023-05-31 16:41:25.566270
692,57171,4699,1,36.25,Debit Card,2023-05-31 16:41:25.566270
693,83523,8107,1,38.87,PayPal,2023-05-31 16:41:25.566270
694,70980,6015,1,122.93,Debit Card,2023-05-31 16:41:25.566270
695,51725,8846,1,53.19,Apple Pay,2023-05-31 16:41:25.566270
696,2861,3245,4,141.68,Credit Card,2023-05-31 16:41:25.566270
697,19247,2177,1,117.9,Apple Pay,2023-05-31 16:41:25.566270
698,28707,7691,2,67.9,PayPal,2023-05-31 16:41:25.566270
699,96639,9332,1,24.74,Credit Card,2023-05-31 16:41:25.566270
700,30400,2533,1,8.02,Debit Card,2023-05-31 16:41:25.566270
701,49414,6344,1,137.34,Debit Card,2023-05-31 16:41:25.566270
702,68063,224,4,204.92,PayPal,2023-05-31 16:41:25.566270
703,7889,6573,1,235.02,Credit Card,2023-05-31 16:41:25.566270
704,72698,7298,2,59.74,Debit Card,2023-05-31 16:41:25.566270
705,92422,5942,3,79.74,Debit Card,2023-05-31 16:41:25.566270
706,46164,1825,1,48.95,Debit Card,2023-05-31 16:41:25.566270
707,65360,1763,2,22.02,PayPal,2023-05-31 16:41:25.566270
708,87485,2368,1,12.85,PayPal,2023-05-31 16:41:25.566270
709,47354,760,1,125.61,Apple Pay,2023-05-31 16:41:25.566270
710,26149,5556,1,52.47,Apple Pay,2023-05-31 16:41:25.566270
711,89091,8642,1,69.88,Credit Card,2023-06-01 16:41:25.566270
712,54835,7861,3,467.93999999999994,PayPal,2023-06-01 16:41:25.566270
713,55778,1905,1,44.8,Debit Card,2023-06-01 16:41:25.566270
714,34688,16,1,224.19,PayPal,2023-06-01 16:41:25.566270
715,1439,5057,2,287.2,PayPal,2023-06-01 16:41:25.566270
716,58816,3384,1,77.03,Credit Card,2023-06-01 16:41:25.566270
717,8713,3414,4,533.84,Apple Pay,2023-06-01 16:41:25.566270
718,27573,9629,1,53.62,Credit Card,2023-06-01 16:41:25.566270
719,58851,534,1,192.22,Debit Card,2023-06-01 16:41:25.566270
720,18427,3521,1,67.84,Credit Card,2023-06-01 16:41:25.566270
721,95389,3772,1,95.38,Apple Pay,2023-06-01 16:41:25.566270
722,11274,5490,3,419.66999999999996,Apple Pay,2023-06-01 16:41:25.566270
723,97097,1871,1,134.34,Apple Pay,2023-06-01 16:41:25.566270
724,91947,7894,1,29.14,Credit Card,2023-06-01 16:41:25.566270
725,78565,3402,1,17.14,Apple Pay,2023-06-01 16:41:25.566270
726,54573,6484,1,20.96,PayPal,2023-06-01 16:41:25.566270
727,94511,660,1,142.61,Debit Card,2023-06-01 16:41:25.566270
728,21499,8312,1,160.3,PayPal,2023-06-01 16:41:25.566270
729,4847,8698,1,7.74,Apple Pay,2023-06-01 16:41:25.566270
730,87924,6275,1,5.0,Debit Card,2023-06-01 16:41:25.566270
731,75656,1782,1,28.82,Debit Card,2023-06-01 16:41:25.566270
732,66602,424,1,6.15,Apple Pay,2023-06-01 16:41:25.566270
733,222,2221,1,43.59,Apple Pay,2023-06-01 16:41:25.566270
734,80246,4900,2,10.0,PayPal,2023-06-01 16:41:25.566270
735,62664,2121,1,54.33,PayPal,2023-06-01 16:41:25.566270
736,14970,2496,1,16.99,Credit Card,2023-06-02 16:41:25.566270
737,32669,4777,4,444.2,Credit Card,2023-06-02 16:41:25.566270
738,64257,2858,1,85.86,Apple Pay,2023-06-02 16:41:25.566270
739,21862,7274,1,12.05,Debit Card,2023-06-02 16:41:25.566270
740,22009,5965,3,224.25,PayPal,2023-06-02 16:41:25.566270
741,56463,6012,5,163.70000000000002,PayPal,2023-06-02 16:41:25.566270
742,47031,2435,3,162.48,Credit Card,2023-06-02 16:41:25.566270
743,61150,3854,1,238.42,PayPal,2023-06-02 16:41:25.566270
744,52014,9476,1,23.35,Apple Pay,2023-06-02 16:41:25.566270
745,65816,2711,1,64.42,Apple Pay,2023-06-02 16:41:25.566270
746,52555,5165,2,236.4,PayPal,2023-06-02 16:41:25.566270
747,18094,6892,1,76.92,Apple Pay,2023-06-02 16:41:25.566270
748,24010,4884,2,961.64,PayPal,2023-06-02 16:41:25.566270
749,26579,3130,1,5.13,PayPal,2023-06-03 16:41:25.566270
